Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2397.646	-2581.353	183.7068	1.191452	7.805411
6	-2392.21	-2576.614	184.4041	1.186752	7.434774
12	-2395.143	-2577.03	181.8871	1.153001	8.794127
18	-2397.265	-2576.303	179.0383	1.020255	10.36718
24	-2415.87	-2599.044	183.1739	1.026171	8.177806
30	-2400.925	-2587.425	186.4996	1.306332	6.239595
36	-2403.05	-2586.848	183.7983	1.236553	7.732398
42	-2396.341	-2581.859	185.5174	1.113069	6.875874
48	-2391.485	-2576.004	184.5198	1.093758	7.422582
54	-2396.983	-2581.752	184.7686	1.274751	7.191942
60	-2387.756	-2573.194	185.4377	1.19217	6.876192
66	-2399.305	-2584.063	184.7578	1.190529	7.242966
72	-2410.33	-2595.972	185.6417	1.433054	6.636011
78	-2411.894	-2597.119	185.2253	1.430975	6.861958
84	-2391.886	-2576.913	185.0268	1.165002	7.11213
90	-2407.688	-2598.741	191.0535	1.662266	3.494873
96	-2417.101	-2608.268	191.1671	1.637744	3.442815
102	-2415.621	-2604.167	188.5458	1.947731	4.760511
108	-2394.926	-2582.454	187.5278	1.886002	5.359688
114	-2394.36	-2579.066	184.7065	1.690205	7.001866
120	-2397.513	-2584.164	186.6505	1.721196	5.931398
126	-2402.587	-2590.232	187.6451	1.280817	5.628047
132	-2388.627	-2572.352	183.7251	1.300975	7.737087
138	-2394.466	-2583.345	188.8783	1.429005	4.864414
144	-2407.29	-2595.123	187.8335	1.291304	5.518776
150	-2394.455	-2578.086	183.6307	1.358534	7.756767
156	-2393.764	-2578.09	184.3258	1.595223	7.257636
162	-2394.877	-2578.875	183.9985	1.352321	7.563354
168	-2391.231	-2578.062	186.8308	1.566257	5.917521
174	-2394.281	-2582.116	187.8352	1.288828	5.519227
180	-2398.291	-2588.49	190.1993	1.663256	3.987386
186	-2400.605	-2592.113	191.508	1.736776	3.183735
192	-2390.755	-2582.459	191.7039	1.792712	3.033707
198	-2379.903	-2570.547	190.6444	1.690495	3.716008
204	-2373.444	-2564.476	191.032	1.703597	3.483296
210	-2377.929	-2569.642	191.7134	1.771793	3.040511
216	-2378.439	-2570.749	192.3093	1.771793	2.679374
222	-2392.221	-2583.977	191.7563	1.577927	3.1306
228	-2390.864	-2580.628	189.7635	1.461044	4.349905
234	-2403.579	-2595.043	191.4642	1.740949	3.207222
240	-2397.453	-2587.244	189.7908	1.465294	4.332063
246	-2381.115	-2572.164	191.049	1.674375	3.490416
252	-2413.778	-2599.322	185.5441	1.136922	6.848618
258	-2394.957	-2582.689	187.7311	1.218221	5.61518
264	-2383.823	-2576.897	193.074	1.843584	2.151398
270	-2397.404	-2588.425	191.0205	1.599883	3.550454
276	-2396.373	-2586.527	190.1537	1.582539	4.059522
282	-2402.094	-2591.466	189.3719	1.560225	4.514704
288	-2414.833	-2599.936	185.1036	1.428723	6.928794
294	-2392.218	-2580.583	188.3651	1.444767	5.140792
300	-2389.566	-2577.912	188.3464	1.463428	5.140792
306	-2404.072	-2592.891	188.8187	1.427203	4.898665
312	-2403.427	-2592.174	188.7471	1.498779	4.898665
318	-2401.438	-2591.451	190.0124	1.380056	4.254917
324	-2397.166	-2587.19	190.0244	1.468601	4.197891
330	-2383.331	-2570.279	186.948	1.236346	6.033597
336	-2394.168	-2580.832	186.6641	1.30698	6.149781
342	-2406.428	-2590.045	183.6168	1.107493	7.898295
348	-2407.749	-2590.959	183.2097	1.207621	8.062053
354	-2405.538	-2593.023	187.4851	1.510794	5.589614
360	-2415.825	-2598.582	182.7572	1.235304	8.288298
366	-2422.052	-2603.395	181.3434	1.142742	9.087512
372	-2403.014	-2587.364	184.3498	1.101872	7.509348
378	-2399.83	-2582.736	182.9056	1.153436	8.252895
384	-2403.762	-2589.089	185.3265	1.241649	6.909461
390	-2419.115	-2605.902	186.7873	1.294524	6.089464
396	-2400.4	-2586.852	186.4522	1.27247	6.283776
402	-2400.973	-2583.649	182.6754	1.168362	8.367428
408	-2400.62	-2586.71	186.0905	1.192269	6.523439
414	-2402.595	-2595.655	193.0597	2.007669	2.053085
420	-2398.879	-2591.336	192.4568	1.723633	2.618143
426	-2384.281	-2575.942	191.6606	1.684082	3.124361
432	-2392.896	-2584.577	191.681	1.66376	3.124361
438	-2390.731	-2582.436	191.7044	1.640301	3.124361
444	-2414.176	-2601.306	187.1309	1.153724	5.978904
450	-2400.498	-2590.794	190.2953	1.608095	3.964033
